REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_ams_surface-insitu_45_9998-9999_monthly.txt
REM03  STATION: Amsterdam Island
REM04  CATEGORY: GAW Global
REM05  COUNTRY/TERRITORY: France
REM06  SUBMITTED BY: LSCE
REM07  LATITUDE:   37 48' S
REM08  LONGITUDE:  77 32' E
REM09  ALTITUDE:       70 m
REM10  RATIO: 1.000000 0.000000  1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: January 1981 - December 2010
REM13  UNIT: ppm
REM14  ANALYSIS: NDIR(1981-01-01 - 2005-12-31)  NDIR(2006-01-01 - 2010-12-01)
REM15  SAMPLING TYPE: surface-insitu
REM16  CLASSIFICATION: Background observation
REM17  CALIBRATION: WMO CO2 X1993(1981-01-01 - 2005-12-31)  WMO CO2 X2002(2006-01-01 - 2010-12-01)
REM18  TABLENAME: AMS137S045iy
REM19  CALCULATION: contributor
REM20  REGISTRATION: 2018-09-17
REM21
REM22  COMMENT: Dataset was made using the former WDCGG data file
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
REM25        ppm
2002 10  371.719 -99    25   0.144 -99  1.000000  0.000000
2002 11  371.763 -99    16   0.253 -99  1.000000  0.000000
2002 12  372.149 -99    18   0.323 -99  1.000000  0.000000
2003 01  372.237 -99    11   0.218 -99  1.000000  0.000000
2003 02  372.344 -99     6   0.344 -99  1.000000  0.000000
2003 03  372.638 -99     8   0.319 -99  1.000000  0.000000
2003 04  372.726 -99    20   0.287 -99  1.000000  0.000000
2003 05  372.578 -99    21   0.143 -99  1.000000  0.000000
2003 06  372.770 -99    11   0.277 -99  1.000000  0.000000
2003 07  373.334 -99    24   0.246 -99  1.000000  0.000000
2003 08  373.800 -99    15   0.191 -99  1.000000  0.000000
2003 09  373.832 -99    13   0.143 -99  1.000000  0.000000
2003 10  373.786 -99    21   0.140 -99  1.000000  0.000000
2003 11  373.842 -99    22   0.234 -99  1.000000  0.000000
2003 12  374.137 -99     9   0.494 -99  1.000000  0.000000
2004 01  374.548 -99     8   0.556 -99  1.000000  0.000000
2004 02  374.693 -99     3   0.133 -99  1.000000  0.000000
2004 03  374.288 -99    16   0.235 -99  1.000000  0.000000
2004 04  374.319 -99    15   0.264 -99  1.000000  0.000000
2004 05  374.469 -99    13   0.227 -99  1.000000  0.000000
2004 06  374.691 -99    11   0.153 -99  1.000000  0.000000
2004 07  375.353 -99     6   0.137 -99  1.000000  0.000000
2004 08  374.609 -99     7   0.103 -99  1.000000  0.000000
2004 09  374.652 -99    16   0.174 -99  1.000000  0.000000
2004 10  375.438 -99    18   0.349 -99  1.000000  0.000000
2004 11  375.551 -99    17   0.795 -99  1.000000  0.000000
2004 12  375.685 -99    23   0.311 -99  1.000000  0.000000
2005 01  375.782 -99    11   0.487 -99  1.000000  0.000000
2005 02  375.491 -99    11   0.316 -99  1.000000  0.000000
2005 03  375.720 -99     9   0.383 -99  1.000000  0.000000
2005 04  375.793 -99     9   0.209 -99  1.000000  0.000000
2005 05  376.296 -99    19   0.625 -99  1.000000  0.000000
2005 06  376.822 -99    17   0.254 -99  1.000000  0.000000
2005 07  377.387 -99    20   0.491 -99  1.000000  0.000000
2005 08  377.623 -99    16   0.237 -99  1.000000  0.000000
2005 09  377.809 -99    14   0.326 -99  1.000000  0.000000
2005 10  377.658 -99    16   0.091 -99  1.000000  0.000000
2005 11  377.882 -99    13   0.168 -99  1.000000  0.000000
2005 12  379.302 -99     8   0.793 -99  1.000000  0.000000
2006 01 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2006 02 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2006 03  378.163 -99     7   0.081 -99  1.000000  0.000000
2006 04  378.024 -99    10   0.099 -99  1.000000  0.000000
2006 05  378.102 -99    13   0.182 -99  1.000000  0.000000
2006 06  378.481 -99    15   0.191 -99  1.000000  0.000000
2006 07  378.790 -99    11   0.212 -99  1.000000  0.000000
2006 08  379.259 -99     9   0.146 -99  1.000000  0.000000
2006 09  379.349 -99    22   0.153 -99  1.000000  0.000000
2006 10  379.513 -99    14   0.141 -99  1.000000  0.000000
2006 11  379.501 -99    12   0.223 -99  1.000000  0.000000
2006 12  379.406 -99     3   0.118 -99  1.000000  0.000000
2007 01  379.930 -99     1 -999999 -99  1.000000  0.000000
2007 02  379.950 -99     1 -999999 -99  1.000000  0.000000
2007 03  379.329 -99     8   0.219 -99  1.000000  0.000000
2007 04  379.466 -99     8   0.404 -99  1.000000  0.000000
2007 05  379.646 -99    12   0.319 -99  1.000000  0.000000
2007 06  380.312 -99    13   0.496 -99  1.000000  0.000000
2007 07  381.129 -99    13   0.152 -99  1.000000  0.000000
2007 08  381.358 -99    20   0.186 -99  1.000000  0.000000
2007 09  381.729 -99    18   0.204 -99  1.000000  0.000000
2007 10  381.592 -99    13   0.155 -99  1.000000  0.000000
2007 11  381.781 -99     7   0.115 -99  1.000000  0.000000
