sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
 Begur,3.23,41.97,bgu641n0.dat,379.53982,381.14723,378.43437,376.08814,375.27943,371.8856,368.57135,368.44664,366.95352,369.50773,372.73343,375.10431,376.03395,380.1148,378.14325,378.76022,376.99394,373.53137,372.68744,369.36815,366.85789,373.17697,376.03086,379.69576,379.3636,384.85369,385.19781,383.7902,380.08858,378.92096,371.76395,370.4807,371.40571,374.11868,376.97013,381.40305,381.31559,382.14659,385.64292,384.2533,381.06137,379.85138,376.51486,375.2388,372.92505,375.90435,381.49086,382.61872,386.30576,389.22377,388.04111,385.29228,384.19096,382.66261,377.5935,374.74718,374.00037,377.59196,384.50534,385.22176,386.75562,389.26731,387.87091,387.6898,384.38485,381.74313,377.08777,374.79264,379.36412,380.90482,384.86492,387.5925,389.71959,393.16958,389.23984,388.98547,388.99019,384.56297,383.83779,376.25147,379.80755,383.71456,386.2736,390.48673,393.48134,393.41973,394.96899,391.17117,387.72589,384.82429,382.19616,379.51491,380.51151,385.98865,390.10396,391.93421,394.18746,394.87914,392.98509,393.24115,391.91317,388.68934,382.91048,381.93015,383.22457,386.90108,389.42846,393.64456,394.83907,395.18371,398.06589,394.71837,392.24391,392.31376,388.95989,384.80473,382.99974,388.97147,392.97147,395.09323,396.99135,397.78845,397.56217,398.9971,392.37368,392.3483,387.82228,384.79207,385.62773,391.06113,395.97522,398.53674,400.95547,401.17861,402.039,399.32146,394.9833,395.17885,389.92241,387.97123,390.68141,393.02703,397.89578,398.2234,401.0009,402.08895,404.93975,400.30133,401.43012,398.76453,391.60569,389.60925,391.58599,396.23602,399.99071,403.60529,404.62799,406.74684,405.36118,405.42489,401.38196,395.22498,395.83867,391.09561,392.79618,398.95973,402.46209,405.70737,405.0245,406.2278,409.57858,404.25232,403.5348,400.12479,396.72983,393.67317,394.66962,402.07113,401.32273,406.50857,407.99021,409.17963,410.476,408.84662,404.36839,404.11003,397.78024,395.82048,396.03829,402.77804,405.57826,406.1147,409.49395,411.09193,411.16463,410.58377,406.51718,404.01262,401.68621,398.92716,403.99615,407.80878,409.77894,414.15851,412.23734,415.14667,416.16696,417.37341,410.45679,406.55813,401.99151,400.92476,401.15093,407.29588,411.28279,412.91735
 Baring Head,174.87,-41.4,bhd541s1.dat,366.15759,366.93676,367.09878,367.79564,368.17524,367.93473,368.36838,369.24583,368.53142,368.39204,367.9127,367.50949,367.40478,368.92365,367.8388,369.12636,368.87435,369.77039,370.34752,370.48597,370.85681,370.18681,369.91516,369.22924,369.48401,369.87913,370.42424,371.45599999999996,371.04246,371.89425,371.44634,372.62691,372.56474,372.17373,372.18156,371.88531,371.4879,372.04588,373.71795,373.22447,373.58332,374.18251,374.91025,375.65047,374.16533,374.82684,374.35282,373.81347,374.84677,374.33594,374.8422,375.82839,375.97003,376.81521,376.86556,376.83843,377.1281,376.3421,375.75755,375.33144,375.60036,376.83386,376.07719,376.76425,378.69564,378.31636,378.35061,379.80426,379.69131,379.10262,377.9445,377.93143,378.36548,378.21461,378.34366,379.35935,379.36319,379.55298,380.78186,380.33733,380.21131,379.72446,379.52335,379.25466,379.76762,380.04774,381.6486,381.29021,381.8949,382.24846,382.87416,382.53449,382.80195,382.02063,382.23885,381.7816,382.13716,382.13536,382.87483,383.20658,382.99797,383.7457,384.5453,384.09032,384.22155,384.16468,383.69931,383.03714,383.01924,384.12405,384.1818,384.97729,384.30144,384.80389,387.59035,388.40904,387.20472,385.72156,385.61359,385.10925,385.29016,386.1546,385.39083,386.51691,387.2583,387.62492,388.25205,389.02406,388.35331,388.21358,387.99521,387.34829,387.31462,388.3903,388.7151,389.25701,389.12919,389.21411,389.99101,390.92029,390.26173,389.61688,388.99633,389.11161,388.64487,389.1282,389.64755,390.33973,390.77582,391.30903,392.79644,393.66257,392.0731,391.70383,391.5276,390.73647,391.47909,392.01244,392.69173,393.10692,394.72498,395.4781,396.67793,395.5327,394.89477,394.65009,394.59878,394.10655,393.63996,395.45627,395.14279,395.66943,395.91116,397.1211,396.4139,397.20823,397.27651,396.73547,395.86885,395.63572,395.28962,395.62859,397.43131,397.86837,397.94532,398.38793,399.44911,399.86955,399.32548,399.13511,398.59649,397.9122,398.5232,399.47612,399.50572,400.79313,401.41842,403.60264,402.47414,403.76445,402.77379,401.99416,401.57736,400.74601,400.8963,402.51162,402.14075,404.21047,403.86681,403.6813,403.7563,404.45852,404.45707,404.22226,403.89536,403.47804
 St. David's Head,-64.65,32.37,bme432n0.dat,372.88744,374.32244,373.71099,373.90372,373.45005,371.84407,368.81125,367.22605,366.34237,368.47041,371.41485,372.46459,374.10558,374.55637,375.96229,376.64297,374.5094,372.34294,370.6479,368.89839,367.38982,369.11102,372.42091,373.68783,375.29189,376.31832,376.75415,376.53794,376.57336,375.19072,372.81172,370.533,369.97217,372.3882,374.95553,376.51652,377.84161,378.48909,378.56188,379.62524,378.8255,377.61719,376.71419,372.8446,372.20513,374.6416200000001,377.07289,379.39576,380.40921,381.49775,382.43798,382.37814,380.81917,379.9726,377.34423,374.64994,372.88078,376.27044,379.8836,380.49277,382.08146,382.6438,384.27638,384.56227,383.66992,381.04624,379.47635,375.9157,375.9836,378.32704,380.65412,384.07455,384.41236,386.12241,387.17,386.14433,385.34999,384.24961,381.9681,378.52288,378.73644,380.78858,383.07393,385.58067,386.74555,387.79757,388.23465,388.6898,386.92256,383.87385,383.19771,380.78814,379.73706,382.99616,385.57503,386.75309,388.06224,388.58486,390.71593,390.58205,389.80087,387.55446,385.74031,384.37918,382.21883,383.82103,386.67352,388.48867,389.44179,391.01994,391.50444,392.88405,391.10097,389.12211,387.40155,383.45897,383.48851,386.02529,387.8209700000001,390.48743,392.52837,393.57846,394.48752,394.46709,392.74525,390.58333,388.64475,386.23167,385.70300000000003,389.06661,392.13107,394.37274,394.93435,395.43974,396.82171,396.47316,395.38174,392.75998,391.10243,389.99654,388.38017,390.24901,392.63471,395.13892,395.7614,396.836,397.60958,398.14675,396.73733,394.3565200000001,393.20337,391.80965,390.13909,393.29709,394.94227,397.82087,399.29518,399.67362,401.56688,400.73995,400.34528,398.71395,397.06781,392.6307,392.69464,394.96442,398.09928,399.85159,400.61548,401.40026,403.1104,403.16203,402.30772,399.84359,397.88298,394.49817,394.9005,397.4835,399.32574,402.13816,403.10304,403.79661,405.33888,405.21982,404.12642,401.89238,400.31495,398.17751,396.65547,398.71057,402.65385,404.50657,405.9147,406.69032,408.32267,407.80526,407.07531,404.45739,402.69821,400.9016,400.31262,402.15737,406.93334,408.26149,409.55827,409.8661,411.54478,412.28533,409.84605,408.09507,405.98598,402.92667,401.82358,404.50756,407.24833,410.06046
 Tudor Hill (Bermuda),-64.88,32.27,bmw432n0.dat,372.88744,374.32244,373.71099,373.90372,373.45005,371.84407,368.81125,367.22605,366.34237,368.47041,371.41485,372.46459,374.10558,374.55637,375.96229,376.64297,374.5094,372.34294,370.6479,368.89839,367.38982,369.11102,372.42091,373.68783,375.29189,376.31832,376.75415,376.53794,376.57336,375.19072,372.81172,370.533,369.97217,372.3882,374.95553,376.51652,377.84161,378.48909,378.56188,379.62524,378.8255,377.61719,376.71419,372.8446,372.20513,374.6416200000001,377.07289,379.39576,380.40921,381.49775,382.43798,382.37814,380.81917,379.9726,377.34423,374.64994,372.88078,376.27044,379.8836,380.49277,382.08146,382.6438,384.27638,384.56227,383.66992,381.04624,379.47635,375.9157,375.9836,378.32704,380.65412,384.07455,384.41236,386.12241,387.17,386.14433,385.34999,384.24961,381.9681,378.52288,378.73644,380.78858,383.07393,385.58067,386.74555,387.79757,388.23465,388.6898,386.92256,383.87385,383.19771,380.78814,379.73706,382.99616,385.57503,386.75309,388.06224,388.58486,390.71593,390.58205,389.80087,387.55446,385.74031,384.37918,382.21883,383.82103,386.67352,388.48867,389.44179,391.01994,391.50444,392.88405,391.10097,389.12211,387.40155,383.45897,383.48851,386.02529,387.8209700000001,390.48743,392.52837,393.57846,394.48752,394.46709,392.74525,390.58333,388.64475,386.23167,385.70300000000003,389.06661,392.13107,394.37274,394.93435,395.43974,396.82171,396.47316,395.38174,392.75998,391.10243,389.99654,388.38017,390.24901,392.63471,395.13892,395.7614,396.836,397.60958,398.14675,396.73733,394.3565200000001,393.20337,391.80965,390.13909,393.29709,394.94227,397.82087,399.29518,399.67362,401.56688,400.73995,400.34528,398.71395,397.06781,392.6307,392.69464,394.96442,398.09928,399.85159,400.61548,401.40026,403.1104,403.16203,402.30772,399.84359,397.88298,394.49817,394.9005,397.4835,399.32574,402.13816,403.10304,403.79661,405.33888,405.21982,404.12642,401.89238,400.31495,398.17751,396.65547,398.71057,402.65385,404.50657,405.9147,406.69032,408.32267,407.80526,407.07531,404.45739,402.69821,400.9016,400.31262,402.15737,406.93334,408.26149,409.55827,409.8661,411.54478,412.28533,409.84605,408.09507,405.98598,402.92667,401.82358,404.50756,407.24833,410.06046
 Brotjacklriegel,13.22,48.82,brt648n0.dat,377.43637,377.85055,378.52276,375.68511,370.842,368.40397,364.11427,363.46947,367.95906,372.78834,373.38771,375.10169,377.83539,379.49497,378.45445,378.22415,369.48177,367.05326,364.27446,364.53881,368.26497,373.10435,376.90808,378.1408,378.51752,379.3975,381.32019,380.34699,373.4343,368.75438,365.51125,368.52597,369.38975,375.09738,378.9503,382.30294,383.1833,384.7011,384.73803,382.7367,378.23321,372.81463,369.55916,371.54777,372.46343,378.39959,381.73725,382.1718,384.97476,387.24777,388.43474,384.5905,380.68753,376.57138,374.49246,371.15574,373.60162,380.41454,384.25039,383.46709,386.16976,390.86639,389.23862,386.16476,380.41701,378.72151,372.62926,373.31734,377.20238,382.54046,388.33849,388.02606,388.42802,392.05738,392.01544,387.8384,384.07661,382.80204,379.68811,376.33954,378.72003,383.79728,386.23824,387.72303,389.63096,393.07395,391.59981,388.27676,383.74381,379.61107,377.69927,376.38069,379.57923,387.8196,389.40611,390.21965,392.37284,393.88891,394.15731,393.20148,386.20763,382.40789,379.50996,377.07589,383.02207,387.57929,390.40647,394.02727,394.38653,398.06796,396.81094,392.78183,388.73567,384.03229,381.91446,381.36853,382.63373,388.88512,392.05389,395.75261,403.11608,401.11941,398.09724,396.082,392.05133,385.55381,384.621,382.39561,385.71793,392.46495,399.51774,400.84077,398.94067,403.12586,401.78603,396.92046,393.62913,389.58364,385.86688,385.87122,387.18031,392.58911,395.61579,398.52841,399.64775,403.59818,401.04537,400.01038,392.81644,390.17398,386.70684,387.22268,390.73423,396.18538,400.5098,402.53703,407.56629,410.04,407.25214,405.02145,398.24948,395.09678,394.4801,390.58444,394.20079,398.89093,403.64626,402.44142,407.68273,406.40996,407.36221,404.14403,399.22693,395.21678,393.20913,390.06173,394.47108,400.81472,405.86936,407.88867,407.91222,410.75223,409.7661,406.93016,400.18433,396.53861,395.3976,394.6017,395.88319,405.30047,404.38349,405.03664,410.00312,411.25875,412.7234,409.38688,403.01125,397.12712,394.523,395.86599,399.74082,409.13717,413.15821,410.89597,412.58472,414.3719,413.77742,413.98162,408.30678,402.29448,401.64319,401.74896,400.9681,407.53593,412.26021,413.55036
 Barrow (AK),-156.62,71.32,brw471n0.dat,375.20358,377.5667,375.69096,376.29477,377.00715,372.57731,364.04593,360.57766,364.78936,370.92372,372.47411,373.41809,376.21797,377.93009,377.00959,377.95433,377.82118,374.43283,366.49988,361.26815,364.47131,369.81443,375.2661,376.64513,378.74171,377.76199,378.47631,379.35749,378.9131,375.62498,368.00042,362.66938,367.46019,373.25977,377.56489,379.70088,379.43115,381.50791,381.94036,381.98745,382.60035,377.64615,368.89879,368.13339,370.23932,375.60918,379.90208,383.25711,382.32948,383.2503,382.89709,384.18142,384.59597,381.33006,374.16807,366.78146,370.55006,378.65774,380.86381,381.98699,385.34467,385.89173,385.19548,386.2938,386.17299,381.78268,376.45758,370.62453,373.28378,378.8161,382.27972,386.46176,387.7717,386.9544,388.15301,388.54172,389.92619,385.71769,378.46278,373.08983,376.57336,382.62556,385.42089,387.42335,389.80271,389.58198,390.27919,390.8014,390.13225,386.45769,374.99188,373.49237,379.81354,381.8385,388.05485,390.32093,391.50554,392.88978,393.9936,394.5331,392.98847,388.21119,376.90575,376.55077,378.09071,383.15461,389.00034,392.10214,392.74964,393.43315,393.76304,395.11657,394.72806,390.72,376.21713,376.22673,379.43991,386.05931,388.37508,392.17478,393.88979,395.28735,395.23761,396.63355,396.16859,392.29356,381.2825,379.26779,387.18214,388.04495,393.15037,396.14565,399.7906200000001,397.66676,398.76517,398.98077,398.48388,394.70114,385.24208,380.28511,384.19318,389.9883,396.91059,398.78409,400.34746,400.53914,400.48076,401.43216,402.13746,394.19052,384.08683,382.96625,386.95705,393.00401,397.86947,400.68346,400.65692,402.85094,402.48965,403.04143,403.81038,399.60051,385.755,387.54684,389.92471,397.12098,400.34659,403.76105,402.2285,406.02716,405.64753,405.51409,405.48047,402.57568,394.20312,388.01064,391.10213,396.11949,402.90892,405.5984,404.68486,407.0529,407.34519,407.63046,407.68742,403.5137,393.59269,390.18891,392.53695,397.97471,403.92525,407.50709,409.47905,409.13274,409.82448,410.46785,409.26423,405.3085,396.48247,392.61856,396.73879,404.97776,406.95787,410.4173,412.39284,415.22837,414.47629,414.40458,413.82058,409.76348,401.55998,397.43748,399.0634,406.16549,411.41864,411.68346
 Cold Bay (AK),-162.72,55.2,cba455n0.dat,373.70977,374.19371,374.9883,375.94957,375.39194,371.36793,365.98303,364.23429,363.56048,367.77215,370.77608,372.29317,373.90235,375.33118,376.37854,377.79511,377.21684,372.76078,367.29671,363.67957,364.5909,369.14658,372.83293,374.65856,375.30166,376.97842,378.52005,379.33834,378.0894,374.12049,368.96957,366.48379,367.27355,371.37201,374.51519,376.59955,377.24001,378.73234,380.69053,381.70605,381.75285,377.94909,371.37297,370.15628,369.64347,373.92916,377.49636,379.64812,380.23375,381.39691,383.65248,384.02938,383.10487,379.60798,374.79837,371.20064,371.14721,375.99896,379.79387,381.09688,381.63573,383.35592,384.64295,385.98006,384.7903,382.00969,375.60542,372.6671,373.70092,378.64558,382.0695,383.10123,384.98521,386.4021,387.78296,388.3336,387.9999,384.97453,381.05311,374.41155,375.85408,380.75444,384.27295,386.19904,387.16252,388.17109,389.52535,389.42866,389.39863,385.85821,378.32555,376.30275,377.47875,381.92858,385.89275,387.39035,388.98838,390.84817,391.77679,393.15829,392.54097,388.26611,381.48204,375.91386,378.78455,383.28921,387.61023,389.35296,390.11511,391.54486,393.27494,394.29968,393.68574,389.57986,383.60452,377.72316,380.03334,384.71277,388.86012,390.37087,392.20406,393.51432,394.79241,396.22598,395.52554,391.53441,384.98957,382.74968,384.66827,388.23512,392.51239,395.17009,395.02326,396.27645,398.01197,398.44602,397.83615,394.14986,386.84887,383.24084,384.77618,390.32978,394.07128,396.07953,397.48399,398.26048,399.38081,400.42095,400.29397,396.29711,388.6809,385.70183,387.24067,392.12842,396.28166,398.30976,398.9501,400.99857,402.16479,402.71011,402.26665,399.01093,393.27901,389.2965,389.86249,394.95318,398.8528,400.14065,401.9035,403.30531,404.46644,404.92509,404.51184,401.35538,393.42235,390.24622,391.28543,395.92761,400.43067,402.59914,403.44315,404.32654,406.55283,407.43424,406.6306,403.33267,396.73154,391.50065,393.91191,398.63342,403.02804,405.63761,406.83054,408.04085,409.53755,409.85705,409.42294,405.48961,399.78191,396.68565,397.54089,402.82353,406.62164,409.00265,410.61675,411.97959,413.42597,413.66817,413.12241,408.994,402.31098,398.87591,399.64778,404.40963,408.90413,410.68383
 Candle Lake,-105.12,53.98,cdl453n0.dat,381.40983,371.87268,363.49834,375.5680200000001,373.28017,371.57821,364.73753,366.2906200000001,364.32006,373.2387,373.23008,381.58617,379.91896,380.64085,377.12572,381.33728,375.40167,366.1279,361.46483,363.57617,365.90727,373.14708,381.91021,383.80138,381.57278,380.78596,381.0332,377.5823,379.52131,374.26248,368.62519,367.96366,372.17778,379.9738200000001,385.40724,384.04684,386.1101,382.77559,384.37246,383.91733,380.32638,375.29346,369.03852,372.07341,373.63017,380.46375,383.80953,385.02645,384.4944,383.79108,386.51557,385.80041,383.34698,378.77052,367.80257,369.17673,376.22187,382.44319,385.41722,385.31239,386.79072,387.03793,387.04177,387.12315,383.94186,375.47905,370.18649,374.78394,376.5508,384.9869,386.76045,387.03956,388.87624,388.5945200000001,389.35931,390.22882,386.7856,380.7437,375.13458,377.066,383.47111,384.72554,387.65595,391.02352,391.73558,389.04173,391.9579,391.5595,388.44161,381.25669,378.67494,376.02734,383.07818,389.1763,391.46488,395.49108,396.2722,395.14631,396.2153,398.02099,391.92449,385.73903,378.07896,380.93355,384.23555,385.908,392.30293,392.68131,394.45484,394.25289,397.39473,396.66492,393.31854,388.18776,378.11499,380.17947,388.56134,393.6158,395.53523,395.39402,396.91123,397.54543,398.92166,396.56312,394.03138,387.28389,384.23296,385.16667,388.77456,397.63367,398.02337,401.07395,401.60425,400.90698,403.09489,402.91221,396.90491,390.70728,382.90457,384.19649,390.82114,400.93632,403.5648,401.63402,398.57478,398.65138,400.78026,400.78146,398.83074,390.66275,386.2369,386.49756,391.8494,398.96314,404.56344,404.72954,407.30328,406.79114,403.69094,403.12341,400.45765,398.74256,389.06999,391.6772,395.14698,404.33911,404.8548,407.31815,405.18524,407.39193,405.5824,407.41693,403.84263,396.64024,385.01262,391.93776,396.41894,403.71757,406.06468,410.46093,407.30977,406.82085,409.02843,408.53486,406.73689,397.62189,387.33304,394.21002,399.63942,409.63388,408.31778,410.6547,411.90919,408.15034,413.23242,411.45677,408.53606,401.73013,396.00389,395.84612,400.75241,407.59306,410.70304,412.34228,414.29291,412.02677,413.50513,412.71606,411.69225,404.81461,395.4125,401.22514,410.50269,406.79364,414.84361,417.90423
 Cape Ferguson,147.07,-19.28,cfa519s0.dat,366.71155,367.57661,366.89395,367.26941,367.50711,367.67137,368.07969,367.62454,368.156,368.16471,368.16773,367.82146,367.54305,368.02524,367.85885,367.94133,368.65947,368.72775,369.91114,369.89248,370.12526,370.22092,370.28769,370.47706,370.24543,370.1736,369.91603,370.20835,371.03723,371.7645,371.64794,372.05644,372.39859,372.52871,372.37263,372.81227,372.39905,372.9671,372.75467,372.70386,373.39574,373.70293,374.32232,374.53769,374.93798,374.92294,374.79587,374.82599,375.33621,375.32928,374.60556,374.7108,375.75781,375.67643,376.19588,376.72929,376.30854,376.25572,376.21419,375.70599999999996,376.78183,376.71783,376.13176,376.42458,378.33594,377.96402,378.34657,378.38711,378.64698,379.16994,378.83609,378.8248,378.94712,378.73775,379.32245,379.55158,379.16173,379.19072,379.90449,379.73703,379.61954,379.83872,380.22629,380.16812,380.35645,380.19335,380.49804,380.15444,380.75729,382.74683,382.17631,381.75448,381.95285,382.39404,382.44392,382.53688,382.9528,383.69041,382.55693,382.14811,382.79276,383.33685,383.72196,383.47597,383.76838,383.65656,384.41524,384.04576,384.02056,384.91318,384.23421,384.32222,384.28447,384.66635,385.03364,385.03954,385.18739,385.60832,385.1986,385.33547,385.67747,385.90215,385.64857,385.78775,386.54607,387.09084,387.5752700000001,387.92839,387.62047,387.77283,387.94693,388.51393,387.52821,388.03741,388.51376,387.926,388.00339,388.84027,389.25692,388.92339,389.08707,389.53722,389.50358,389.78542,389.50786,389.38667,390.3897,389.65346,390.61558,391.18464,391.74728,391.57452,391.35985,391.77848,391.81332,391.75601,393.4238,392.42371,392.03532,392.90875,393.50952,394.79224,394.49698,394.28633,394.55708,394.64483,395.30458,394.42262,394.77009,395.14131,394.5702,395.41067,395.17341,396.23756,396.33861,396.81239,396.20668,396.22671,396.38678,396.48099,396.58273,396.27135,396.3561,397.08754,397.53478,398.0342,398.6019,398.8762,398.83575,398.71933,399.12411,398.28185,399.26611,399.02813,399.42501,399.63677,400.82724,402.49142,402.50318,402.12789,402.22559,402.11008,402.41852,401.83283,402.35318,401.93929,403.08482,402.07384,402.94084,403.55287,403.73678,403.9169,404.19449,404.59551,404.30861,404.36824
 Cape Grim,144.68,-40.68,cgo540s2.dat,366.24592,367.0842,366.96729,367.71822,367.62812,368.21526,368.67743,369.3972,368.40403,368.33354,367.88304,367.38277,367.97678,367.63799,368.14332,368.52297,369.51958,370.219,371.42981,370.41432,370.48222,370.11664,369.86827,369.64921,369.63989,369.57304,369.81382,371.40102,371.35938,371.76325,371.89899,372.57301,372.62007,372.52271,371.91689,371.8026,372.73372,372.82481,373.10118,373.96644,374.41647,374.54659,375.6696,375.08109,374.7982,374.68132,374.11996,374.01661,374.18844,374.47261,374.75175,375.8301,375.79605,376.16779,377.19973,377.73236,377.59883,376.42184,375.6668,375.48807,375.58601,375.93566,376.35065,377.70998,378.29342,380.19035,378.49281,378.80064,379.75359,379.10455,378.10247,378.04918,378.55571,377.94668,378.68012,378.69299,379.52073,380.14757,382.06414,380.40374,380.53037,380.11849,379.59061,379.7664,380.54414,380.75857,380.70697,381.65171,383.04424,382.53199,383.41855,383.0076,382.87023,382.54051,381.97375,381.94843,382.10445,381.74249,383.07847,383.54393,383.86034,384.6045,384.86545,384.71882,384.48209,384.10543,383.67731,383.47425,383.65473,383.6127,384.64688,384.52653,384.67092,385.9887700000001,386.8882200000001,386.90298,386.16679,385.56059,385.68431,385.04321,385.04298,385.71993,386.31936,386.58833,387.20373,387.63939,388.33689,388.98006,388.52496,388.15857,388.05214,387.49227,387.95214,387.90095,388.70945,389.76283,388.47647,389.33303,389.99922,391.93247,389.9117,389.68047,389.5158,389.22296,388.97339,389.44892,389.75987,390.44514,391.03179,391.31427,393.06548,392.68821,392.70968,391.72129,391.43459,390.88546,391.51253,391.84288,392.65564,392.9074700000001,394.71203,395.52059,396.2310700000001,394.94934,395.14262,394.31141,394.19867,393.75105,393.66557,394.42195,395.84871,395.79466,396.66556,396.89778,397.65335,397.87716,396.99688,396.33756,395.79658,395.81305,395.56404,395.95968,396.26131,397.76365,398.1198,399.87735,399.43709,399.84332,399.94548,398.87353,398.64899,398.42929,399.46352,398.94594,399.54932,400.69697,401.44011,403.59396,403.03505,403.32167,403.5318,401.81392,401.81156,401.60486,400.86324,400.53917,401.85329,403.91576,404.62089,403.76946,404.1628,404.32042,404.35392,404.23282,402.99993,403.4031
