sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
RK1,-177.9,-29.2,co2_rk1_surface-flask_426_representative.nc,366.75736,366.96118,366.91313,366.90506,366.87209,367.19791,367.36456,367.81901,367.7393,368.07961,368.07632,367.69157,367.60952,367.76546,367.48682,367.78732,368.20784,368.64413,368.94504,369.62327,369.69516,369.57569,369.49079,369.22423,369.19245,369.51381,369.96431,369.83998,370.336,370.88463,370.90637,371.50001,371.85533,371.95001,371.90184,371.90996,372.0719,372.09125,372.43127,372.62365,372.84306,373.03849,373.52723,373.84988,373.58989,373.95392,374.05896,374.01784,373.84409,374.48038,374.3151,374.34479,374.81572,375.29107,375.64841,375.92417,375.60309,375.80519,375.5629,375.66724,375.68196,375.81829,375.97597,376.10909,376.93096,377.16786,377.44155,377.55113,377.93076,377.93562,377.9495,377.84781,378.10305,378.59657,378.53091,378.73344,378.72695,378.89069,378.90507,379.21796,379.37821,379.48808,379.47239,379.37259,379.61348,380.09082,380.09888,380.08665,380.63937,381.17857,381.21559,381.36769,381.68562,381.86251,382.00151,381.95835,382.37628,382.34933,382.63589,382.34229,382.55058,382.90207,383.11482,382.94072,383.30763,383.57882,383.45542,383.40228,383.29777,384.12018,383.80158,383.83031,383.97274,384.2013,384.51664,384.91897,385.25678,385.13989,385.29388,385.03253,384.98754,385.28035,385.2782,385.4268,385.9248,386.65297,386.8551,387.20394,387.02384,387.56823,387.37649,387.42519,387.94882,387.89498,387.92621,387.60001,387.71331,388.23942,388.466,388.93631,388.94214,388.90759,388.69781,388.74315,388.80931,388.86003,389.32794,389.48891,389.83519,390.40577,390.62527,391.43889,391.33412,391.42033,391.2418,391.0785,391.32845,391.56649,392.16306,392.40441,392.83858,393.46371,393.80841,394.02931,394.1402,394.18435,394.18528,394.00905,394.39101,394.93336,394.26915,394.70414,394.78921,395.27874,395.63424,396.02153,395.97039,395.84652,395.80197,395.56122,395.66171,396.07671,396.53361,396.27519,396.79703,397.31243,397.68711,398.35565,398.24843,398.25536,398.2796,398.50306,398.74436,398.67152,398.96989,399.18814,400.02519,400.71679,401.3865,401.55585,401.61281,401.71776,401.41706,401.16018,401.27867,401.09141,401.85047,401.91572,402.16889,402.79841,403.2122700000001,403.01611,403.46864,403.58302,403.57138,403.36497
RKW,-89.9724,41.2762,co2_rkw_surface-insitu_60_allhours.nc,382.01935,379.29535,376.47251,381.65157,382.00186,369.36434,367.72402,373.79839,374.27858,395.71984,382.66563,389.0818,387.73022,387.57914,391.19038,386.28338,379.98045,372.25249,383.55187,380.30493,372.25714,382.6977,404.48087,391.90988,388.50345,383.5657,386.90126,400.34918,390.15739,382.33239,373.38509,380.50473,386.95472,388.10491,389.80914,392.00881,382.43562,385.2486,389.87538,385.09458,395.01800000000003,387.99379,377.68137,387.57193,391.23456,397.9578,391.63989,389.27887,390.38743,395.63759,400.95032,391.80976,387.67868,377.95265,381.03177,376.45624,384.83518,404.36967,402.80764,387.41375,400.37828,396.89097,391.63235,400.9041,389.72151,380.89263,382.18478,379.07672,383.32012,386.13935,391.3386,394.51319,400.25884,393.11434,399.85104,389.45253,391.63357,383.91093,386.11068,386.77524,388.45977,388.26236,397.66767,400.63681,398.88915,399.30537,410.02384,405.89276,399.52091,394.5404,387.38869,385.56644,379.20068,389.89281,395.07085,406.28575,399.99385,402.62641,398.36596,408.03241,396.90512,388.15592,385.04525,394.8308,379.4244,393.86295,398.84477,397.33626,401.03935,402.7542,405.02974,406.45065,390.15731,390.14182,391.07111,400.46935,407.82682,389.72084,400.42814,402.20379,403.80625,403.89344,410.67266,400.72799,401.42389,398.42792,389.45599,397.47075,399.45304,399.89798,404.43111,411.00194,406.94437,408.33169,409.96357,405.45705,401.14659,401.51214,408.51033,409.38504,395.94198,400.46833,406.89044,413.59186,410.8437,410.75982,414.1141,405.40315,410.57947,397.62584,403.4249,395.20237,415.19123,408.67849,416.80312,416.38743,410.17632,408.43626,412.35861,410.60711,408.12878,403.11742,409.3649,402.4556,402.41389,405.34124,410.16017,412.49933,410.7373,418.39149,416.13582,418.16654,408.80154,412.26196,396.58597,405.89945,410.4845,409.98121,407.94304,418.15898,415.4749,414.79361,414.58735,417.53543,413.25658,408.50276,391.37999,404.63574,407.8373,414.44023,424.0213,423.15127,417.87949,416.61219,417.19116,415.97168,406.85342,405.44316,416.40922,426.78174,427.01329,424.48653,426.06326,419.59036,429.5825200000001,413.45818,421.42917,421.98473,412.14854,410.26785,405.96278,419.99496,438.84022,416.05829,419.72118,421.53595
RMM,-96.4559,41.1386,co2_rmm_surface-insitu_60_allhours.nc,381.44385,380.51215,379.0636,382.57064,382.3631,374.82646,369.98873,366.46484,369.88812,382.86598,382.12986,382.88237,383.82475,383.45874,382.28682,390.38042,376.13863,372.5281,373.36288,373.24397,381.82744,379.50178,386.72858,382.7654,382.69168,384.6641,389.41507,395.44146,383.05603,376.55124,375.01464,380.23712,381.96641,383.34535,382.9668,389.00133,380.20921,381.11335,383.13307,384.57755,378.68592,375.78351,373.63076,383.27306,386.10102,385.03905,388.00816,389.10241,387.67507,392.37717,388.19003,390.6239,390.01557,381.82412,374.91185,379.1996,384.61378,393.1174,392.80779,386.86645,391.49108,392.49923,393.63172,390.88834,385.52016,382.11871,374.77221,377.27115,382.28987,390.49223,388.4171,391.09922,393.62628,390.61686,393.81359,392.37991,389.80576,385.76804,383.59183,390.36758,382.05751,389.52893,395.47615,394.48027,393.32508,394.86072,397.14831,398.14052,390.63959,385.75285,380.87301,382.17253,392.06556,394.22902,397.67969,402.12835,398.18636,401.31365,397.62649,399.88986,397.60894,392.44379,385.74458,385.47299,384.96111,388.89967,395.41523,396.94802,395.92196,397.57873,400.42173,408.22991,395.47984,392.55907,389.29583,385.51938,393.56024,395.44035,405.92754,401.5388,406.00082,406.3714,407.78614,414.02294,404.21411,396.67008,394.01156,392.56865,399.48898,407.98,399.23354,404.3197,403.36463,401.24953,402.48386,403.26788,398.71543,394.14922,392.01218,393.35087,394.64433,400.49781,405.48397,401.35937,402.78694,403.67316,402.295,405.64229,397.50279,397.54718,395.20333,404.73812,404.99482,406.68069,416.84543,410.14497,403.79647,406.98794,403.98879,407.41728,401.62259,403.10115,393.93615,402.35944,410.63264,407.17164,406.01895,408.31591,406.18982,410.12987,408.36789,407.56355,407.32377,398.92652,399.935,401.42407,404.90704,411.13322,407.64344,418.56509,408.09676,413.58027,417.53944,417.28542,408.47596,406.52035,400.63146,405.57171,416.47023,412.51167,412.85765,413.00603,413.32902,414.98282,415.9791,420.43725,410.4813,409.07474,404.34967,413.7244,420.80943,423.06414,429.96358,416.78865,418.25624,418.12309,420.458,424.82553,416.92128,408.49941,401.2578,408.56242,412.15334,427.06245,422.2531,420.53001
RPB,-59.432,13.165,co2_rpb_surface-flask_1_representative.nc,370.92197,369.81338,371.78758,372.65421,372.40543,372.09422,369.78233,367.43225,366.88425,367.32078,368.12181,369.72639,370.77445,371.71494,372.6212,373.70468,373.76597,373.51571,370.89951,368.83898,367.98269,367.92961,369.2488,371.34875,373.04129,373.38689,374.70236,375.51497,375.46642,375.15003,372.92298,371.10699,370.42797,370.43015,371.65059,373.39426,374.88344,375.90455,376.80828,378.19665,378.45588,378.30681,375.80621,374.01725,372.67036,372.99842,374.07846,376.1666,377.2699,378.57282,379.49235,380.09434,380.48517,379.84594,377.87281,375.72772,374.29735,374.46409,375.73767,377.87395,379.2623200000001,380.13086,381.01387,381.95113,382.25163,381.90372,379.72364,377.75474,376.57609,376.74198,378.21915,380.67001,381.91737,382.54334,383.63537,384.46143,384.55697,384.25589,381.63725,379.95164,379.4276,378.84348,380.22851,382.28009,383.55897,384.00624,385.52022,386.07535,386.2686,385.43413,383.06549,381.62916,380.64769,380.0074,382.32736,384.24568,385.38285,386.77832,388.07536,388.84461,388.38029,387.84015,385.56551,383.73802,382.4326,382.09275,383.42981,385.75035,386.93837,387.51034,389.16772,389.79604,390.15003,389.50911,387.4739,385.15899,383.66922,383.68793,385.10689,387.28179,388.96367,389.97506,390.83356,392.07321,392.17254,391.7310700000001,389.37049,387.78957,386.62567,386.98289,388.0954200000001,390.76517,391.60813,392.78605,393.69499,394.27291,394.32221,393.59537,391.54841,390.07232,388.66038,388.45313,389.75535,391.8322,393.48743,394.39165,395.50348,396.17752,396.1859,395.89245,393.28175,391.64544,390.68382,390.68441,392.7158,394.26718,396.2068,396.40962,397.93292,398.88898,399.2721,398.87941,396.62397,394.13312,393.38204,393.5766,395.02213,397.54002,398.56898,399.3765,399.93308,401.3883,401.29051,400.71615,398.19299,395.91323,395.15088,395.13764,396.88725,399.08645,400.45581,401.19194,402.26374,403.34495,403.31186,402.66663,400.19199,398.43743,397.74243,397.86915,399.41233,401.51045,402.82894,403.69882,405.01443,405.99325,406.34358,405.57541,402.98171,400.86455,400.24242,400.7103,402.24861,404.86234,406.85097,406.84475,408.57925,409.41851,409.85536,408.83507,405.96459,404.11594,403.5052,403.45633,404.68422,406.93773
RRL,-95.41,43.53,co2_rrl_surface-insitu_60_allhours.nc,379.07506,371.9198,377.08957,381.91595,392.75101,372.96416,364.1613,364.65604,369.37738,385.27162,383.51101,382.28024,385.28774,381.49807,380.33907,391.2478,368.50476,367.93124,366.64112,375.10469,379.07509,382.09732,389.23864,382.18306,380.87068,380.06398,382.86057,394.71631,378.18309,378.04313,369.62808,380.00642,382.95976,389.33684,385.07726,385.59778,379.12169,378.24226,385.29097,383.15135,376.25476,379.61508,373.41693,375.73805,378.2447,385.14831,385.81985,389.72209,386.85169,393.38809,389.85955,389.56481,388.87392,376.55357,368.11497,373.90762,388.72001,392.97919,391.41194,387.79879,392.23713,390.42305,393.08661,392.95471,389.34805,383.45857,372.61817,381.66557,393.1899,393.0844,386.46103,390.32829,397.7901700000001,391.05921,397.00934,383.61154,388.17464,377.71449,381.33818,388.21599,379.33388,393.13451,399.89746,395.72921,393.9681,394.5943,397.09421,398.72999,391.59792,384.55569,376.37952,390.86243,397.69031,398.33674,398.11857,401.08769,399.90322,402.18397,404.59578,406.69148,403.41882,394.81904,385.47741,383.03217,389.88711,393.20037,397.21694,395.93087,395.66966,397.02983,400.1068,401.592,397.40055,385.34158,381.28759,384.8554,399.66789,400.48413,416.05253,401.78641,401.68638,402.58875,413.12334,410.05868,404.5121,391.92158,388.36224,394.56537,405.22445,411.31629,399.93654,404.29909,403.88276,404.29513,407.68314,414.8898,402.82658,395.58657,385.96851,396.71673,407.36614,403.68439,407.23293,398.27029,400.45008,402.44736,401.40422,399.80264,395.08325,397.10253,395.70907,403.11199999999997,403.08115,402.11924,410.95976,408.4043,403.27679,404.04647,406.07559,411.8068,406.30368,405.18111,395.16925,409.2126,419.06224,402.93272,405.84183,408.16821,405.69267,406.33584,407.04900000000004,414.40784,417.24427,407.07242,398.24846,401.62005,394.95507,404.24464,405.25678,416.02258,411.77144,413.69264,409.84352,415.63186,416.69354,406.73962,394.42617,399.08814,419.52392,414.60761,412.86554,417.75286,413.31723,418.30351,413.39212,419.7419,412.23771,403.03796,399.2446,417.98234,423.04286,411.40482,419.87843,413.54529,414.00208,414.48176,422.48229,425.44524,416.14217,404.4137,400.56717,422.44565,415.7486,419.37016,421.29488,419.65712
RYO,141.82,39.03,co2_ryo_surface-insitu_19_representative.nc,374.61886,375.39852,376.86439,378.31115,374.34496,371.83697,371.48275,368.91268,369.54036,370.83411,374.02147,375.03304,375.4537,378.21932,379.41558,379.57964,376.42091,371.82987,371.04602,366.68609,367.85001,371.54282,374.82369,375.91025,377.48844,380.90741,383.87839,382.53693,378.01868,373.96202,374.3149,374.16187,370.97151,376.05877,376.92772,378.48571,379.38787,381.42598,383.65193,385.98914,382.23778,378.72538,375.61689,375.94294,375.74602,376.97479,380.11337,381.35197,382.28423,385.8991,386.23295,388.53943,383.41471,379.76494,377.7447,373.57473,377.4451,379.26991,383.45513,383.23851,384.11052,385.00468,388.98314,388.86574,385.47895,381.25529,377.37572,379.6517,378.19668,381.2947,385.06344,384.64909,386.85251,390.59154,390.159,390.62669,387.58176,383.98549,381.77639,381.73556,379.53665,384.52135,387.65147,388.09908,388.93594,391.46346,393.18108,391.88599,389.98973,385.93757,380.74839,388.20182,385.74837,385.03285,387.98869,389.6713,390.59683,392.79182,396.87121,396.30709,392.102,386.96642,385.52389,382.4842,384.97819,387.35534,389.76458,391.74393,391.95965,394.58741,396.22528,398.07498,394.37675,391.68156,388.72031,383.58109,384.37438,386.91075,390.5558,392.80218,393.67229,395.96483,399.18174,398.72303,397.39453,392.40066,392.60997,390.18554,388.15942,391.61707,395.02649,396.8653,397.07977,399.68104,401.65428,403.53765,397.33,393.62957,391.40705,391.10906,389.77151,393.96269,397.24275,397.62611,398.82521,400.39729,401.21956,402.08575,399.8094200000001,396.58204,395.8696,393.00849,391.96701,395.74903,398.37303,400.41326,401.15335,403.51256,406.23578,405.62093,404.93536,398.97955,396.65541,394.5241,393.9755,397.2477,401.57948,402.33193,404.51172,406.2831,409.23455,408.914,406.55816,399.89594,399.15316,398.25556,395.21899,398.74832,402.63968,404.86266,405.50545,407.95846,413.29372,411.53943,407.28087,403.42726,403.23514,398.76011,397.57323,402.05824,405.3241,408.47357,408.75425,410.88616,413.7932,412.93300000000005,411.07961,405.6723,403.79286,402.57891,402.37955,406.45697,409.76517,411.65212,412.45963,414.00475,415.73145,418.496,414.93014,407.29964,409.08236,404.34077,407.32246,408.61909,412.48766,413.18432
SCT,-81.8334,33.4057,co2_sct_surface-pfp_1_allvalid.nc,380.93199999999996,381.94869,387.01575,386.02678,385.71499,384.86035,388.08791,378.12919,377.6231,380.5453,389.2642,386.28708,379.46194,388.02857,387.65869,386.06269,377.39868,374.03763,390.80065,365.97135,380.02283,376.80875,384.63715,389.32593,384.40409,394.95539,387.90336,391.97312,384.72196,381.68504,392.99566,366.01114,382.25608,394.41028,399.8029,387.2044,390.39674,404.23012,387.81416,390.31962,384.61568,376.00123,377.44595,395.21063,382.21013,391.8822,394.12064,391.83287,394.21421,394.3257,388.93954,385.22648,385.00258,382.10824,393.39243,395.10746,383.60641,393.28681,404.45221,398.23487,406.98799,408.56164,393.7883,389.88766,387.90214,395.04221,396.64004,375.49809,376.92691,391.22338,402.6762,399.29175,397.87195,396.60168,394.10315,393.33649,395.34309,397.61874,387.75388,380.77353,396.46251,388.9642,393.67296,406.15967,402.38892,397.01554,385.78513,392.46437,390.37314,397.22054,407.20528,385.569,400.56027,398.86087,392.47342,401.93758,399.10851,397.02284,392.98675,401.51659,396.99185,396.08552,397.24453,403.47429,392.68963,396.38858,395.95377,399.09253,392.07001,393.71516,397.28923,399.16357,395.34722,390.48828,391.97897,384.40819,406.5024,403.20991,410.05193,398.08877,404.47939,400.46795,402.02023,405.43161,398.34596,413.27759,392.59411,391.83866,400.04018,401.22686,404.66932,406.11974,409.95408,404.93155,408.59601,403.35587,409.71939,400.43343,399.31005,397.65085,402.07637,406.03589,409.3218,405.27814,406.3347,404.6984,399.55194,404.15561,401.37564,404.63192,400.49621,388.58061,406.41971,409.49511,406.45085,408.94997,406.27978,409.11362,409.69622,404.76286,408.43105,403.83451,399.15746,398.05422,408.80943,419.45069000000007,411.19652,406.68508,409.13845,413.30064,415.83789,409.69349,412.18981,409.23376,410.65644,389.68388,411.2474,412.47159,410.98712,430.84999000000005,418.34931,415.86964,413.12297,410.22268,416.88324,415.47505,423.46536,398.73802,406.97851,410.07885,420.7771,411.11276,418.50918,414.2558,411.62403,415.0928,414.78564,422.52158,407.41905,405.24619,412.56947,421.53653,413.88671,429.04398,423.85078,418.7703,417.26124,419.88539,420.34563,413.84756,416.82334,415.12359,445.10237,420.17439,432.77792,423.47008
SDZ,117.117,40.65,co2_sdz_surface-flask_1_representative.nc,378.81947,376.50429,382.85443,383.1579200000001,380.41014,376.65782,367.59122,369.69144,374.53428,374.66179,376.7813,379.95345,380.42874,381.20369,382.79526,383.7574,383.27661,378.69505,371.40425,378.45824,397.52366,382.51135,380.20461,379.25088,381.6704,383.38365,379.39308,384.485,389.14374,378.69916,378.51883,378.71007,380.94691,380.71763,384.24513,383.18479,385.27761,387.8609,389.41173,390.22969,390.95338,384.22685,384.16736,381.62657,377.81161,382.01353,386.74759,386.5766,388.16495,389.77806,390.69456,392.63075,389.05343,379.38537,377.69295,370.61944,376.51596,384.94027,385.7478200000001,389.87666,389.54566,389.96511,392.36483,392.29461,393.42561,386.69683,382.16633,386.92763,387.69224,387.06444,393.42081,390.75952,398.13481,397.61365,397.55699,397.91147,388.4632,382.35204,382.37998,397.83359,403.2627,398.04142,398.03647,397.32564,398.04567,404.94013,406.19294,405.25207,396.03346,391.93753,390.22445,390.83883,392.41329,393.44808,400.48704,399.81338,398.63371,400.92863,406.43013,403.01663,398.59876,394.29191,393.80119,396.16469,400.20709,400.53265,404.43064,398.45114,401.63644,406.46081,399.86748,401.15256,396.16862,393.37305,387.91765,387.95141,390.2436,398.95176,402.24221,403.57115,403.58884,404.84202,405.1296,401.43786,408.21923,402.78735,405.16639,397.94378,404.58914,403.41256,411.21902,404.37991,405.02468,419.09455,408.12691,409.66066,406.5508,400.45672,392.82933,404.41158,404.65838,416.65905,416.36699,409.78339,412.52552,411.12863,409.65297,411.08212,405.73429,403.95264,402.72484,412.91639,405.85437,411.97092,409.11583,412.14834,419.40116,416.38035,414.90397,411.82627,410.62056,407.81143,415.3664,403.95901,412.9819,415.1123,417.44558,413.75062,416.56895,422.88669,420.60591,411.80101,413.17998,420.59366,404.83268,406.7492,404.86534,411.3412,418.1008,412.12593,417.02035,418.06506,423.68582,426.29224000000005,416.57663,407.54973,406.62973,396.90398,401.0993,408.8576,414.12588,426.46064,417.0401700000001,417.65042,420.75763,421.3021,418.23136,413.00483,406.11185,399.17859,419.25107,423.69746,426.0567400000001,427.51446,427.33713,429.33851,424.06106,421.71407,418.54088,418.32606,415.11728,406.02672,432.37512,432.79576,425.34401,423.72086
SEY,55.5325,-4.6824,co2_sey_surface-flask_1_representative.nc,368.95493,369.89644,369.76824,367.92547,367.77472,367.92501,368.23651,368.25432,368.30053,368.39576,368.48502,368.59998,370.70405,370.8514,370.30631,369.05974,368.79507,369.31213,369.80421,369.83637,369.91612,370.05325,369.91219,370.06618,372.07332,372.72859,372.20036,371.12969,370.75739,371.39028,371.75571,371.88525,372.34911,372.48663,372.57368,372.85051,374.58999,375.26636,375.16066,374.51103,373.38992,374.05072,374.11478,374.46752,374.35917,374.24406,374.74194,375.01592,376.45074,377.33084,377.42339,376.08307,375.4877,375.95368,376.10979,376.13616,375.77207,376.26826,376.21288,376.64431,378.38556,379.63237,379.55656,377.43856,377.75199999999995,377.92698,378.32928,378.27759,378.39083,378.3491,378.67948,379.34509,380.72263,381.33631,381.027,380.42982,379.80938,380.06812,379.70606,379.88799,379.72917,380.07976,380.37341,380.92094,382.29022,383.66651,382.66298,381.45288,381.58044,381.97893,382.06487,382.37454,382.23914,382.32395,382.68877,383.53907,384.88727,386.38749,384.31198,383.72041,383.59742,383.86643,384.17257,384.15007,383.87557,383.72807,383.79163,384.65118,386.04366,386.62809,387.09736,385.28474,385.20122,385.29537,385.29918,385.57095,385.60948,385.70922,385.74426,386.26787,388.5738,388.985,388.09422,387.83101,386.93988,387.2659,387.51971,387.72621,387.71637,388.07135,388.30648,388.58986,390.92515,391.61654,390.97172,389.66988,388.77025,389.35046,389.74328,389.80247,389.51726,389.7227,389.88618,390.5145,392.87377,393.42549,393.00593,392.44106,391.41515,391.03787,391.55656,391.82173,391.49114,391.97394,392.33352,392.48847,394.78557,395.89452,395.82758,394.24145,393.59968,393.94671,394.7349,394.70432,394.82204,395.03738,395.3058,395.96422,397.79083,398.11767,398.14328,396.5956,396.03867,396.02161,396.35523,396.86542,396.74618,396.59734,396.73189,397.03099,399.80563,399.94105,399.14856,397.81374,398.07934,398.63699999999994,398.64756,398.79978,398.54218,399.06034,399.24038,399.94658,402.17375,403.01742,402.90641,402.2083,400.97258,401.12724,401.70277,402.3026,401.9831,402.16884,402.10402,402.96503,405.21147,405.83397,406.08583,403.85575,403.52321,404.07208,404.54004,404.1807,404.12144,404.31085,404.63003,406.13601
SGP,-97.489,36.607,co2_sgp_surface-insitu_64_allvalid-60magl.nc,383.94573,380.23139,379.8239,377.4988,372.05499,374.71286,365.45497,374.54616,373.06847,377.31582,383.47678,380.83963,383.29969,384.58261,373.29295,379.44998,378.16769,375.7083,377.64307,374.51345,368.66844,378.48359,383.60726,381.25931,381.6165,384.44484,384.45328,388.5109,384.50191,371.73842,372.94446,373.99525,375.66933,383.04675,380.81658,389.55463,381.73821,382.87826,385.30855,386.39182,392.25825,381.43594,381.88303,369.14097,381.18314,388.93247,384.21317,387.48095,391.41811,389.2587,391.49378,390.76791,384.67991,383.70193,380.9344200000001,387.44893,381.01792,387.01476,389.20791,386.14505,387.00123,387.72443,391.91078,389.24051,387.3923,380.4538,382.13233,391.9384,387.15344,387.20257,387.46506,392.27775,389.13911,390.69483,392.43483,390.34477,393.13015,388.22345,383.21805,384.66766,395.33965,395.85741,392.9279,393.95687,392.70765,390.75012,390.78141,394.18315,394.4452,385.65992,386.83283,386.8136,388.40141,390.76223,393.41577,400.98245,393.27098,399.7249,398.11755,395.00854,394.85612,392.57683,394.37084,393.56758,397.54881,395.31867,400.22729,397.5807,397.87442,394.59931,396.37167,397.09269,394.02751,390.42815,388.00991,394.77885,394.22035,399.05353,402.17119,402.58924,404.20715,401.17095,400.27153,398.18688,397.91362,391.62493,389.09461,389.08873,377.65026,393.77282,399.08144,402.09098,400.84394,401.88801,404.72028,400.23532,397.75265,396.91906,391.82551,396.28733,402.75531,401.5468,403.60383,402.9258,399.85485,405.32762,406.9581,406.6902,399.21553,398.09154,394.62931,391.74344,402.96419,398.26598,406.59512,406.1388,404.24304,401.1463,410.67545,405.32611,407.93919,405.41549,400.76952,410.7639,419.72887,408.30544,406.35801,408.19697,403.95965,409.12683,406.31424,405.8576,402.43586,398.51354,398.1691,409.82474,408.15701,414.41899,407.31282,415.60986,410.39824,410.43948,412.03457,409.06691,410.84562,403.34865,400.85576,397.57285,398.92469,405.82693,407.80185,413.81028,413.00539,412.56502,415.20767,413.92935,415.69473,404.91018,408.19263,400.88021,411.01762,414.07268,413.35463,416.92363,418.86698,415.89484,417.02128,418.70208,416.87867,410.885,405.63813,403.71818,409.94657,411.54528,422.04713,417.81995
SHM,174.12599999999995,52.7112,co2_shm_surface-flask_1_representative.nc,373.69638,374.68449,375.23793,376.40007,375.4853700000001,371.62195,366.52209,364.1425,363.27593,368.19067,371.48671,372.7008,374.33801,375.84535,376.62472,378.20925,377.2137,372.64329,367.02811,363.71103,364.28956,369.86137,373.33413,374.56283,375.96477,377.32164,379.37926,379.43563,378.5271,374.02374,369.86006,364.83796,367.4998,371.65007,374.49604,377.02525,377.85049,379.39337,380.38698,382.06443,382.32098,378.07037,372.50569,370.07185,369.66038,374.5018,378.17343,379.95781,380.30531,381.99086,383.61078,384.1015,383.87699,379.90563,374.67436,368.49405,371.69683,376.68846,380.83724,381.33934,381.7518,383.53805,384.8864,385.93003,385.46059,381.54711,376.46494,370.72293,373.75258,379.1762,382.0435700000001,383.48575,384.69877,386.78164,387.98389,388.55459,389.19391,384.78299,380.32458,376.17169,376.50071,381.51135,383.89131,386.62759,387.89847,388.68366,389.28966,389.90573,389.67002,385.88271,379.33092,374.53359,377.48212,382.39954,386.08513,387.81294,389.74974,390.46953,391.85383,393.07008,392.83501,388.08686,382.16266,377.25468,378.94308,383.76969,387.48383,389.71513,390.65987,391.79085,393.59176,394.67745,393.50582,389.59904,382.0206,377.60046,379.60577,384.65468,388.91807,390.61767,392.0414,393.4167,395.18496,396.59665,396.1644,391.12553,386.09235,382.32558,384.47574,388.72048,392.71367,395.33971,395.218,396.32019,397.76528,398.7418,398.04602,394.24715,386.71235,383.74809,385.0426,391.19614,394.57166,396.35142,397.39444,398.40234,399.39268,400.57214,400.49246,396.14542,390.50166,385.4903,387.41675,392.57409,396.53858,398.4494,399.33212,400.9504,402.72457,402.74378,402.57428,399.03066,390.5388,388.48165,389.58745,395.60275,398.74236,400.88923,402.42536,403.63229,404.62628,405.43886,404.81842,401.16758,394.56543,389.64389,391.14233,396.48579,401.06266,402.78782,403.7859,404.93105,407.03078,407.69929,407.1283,403.44783,396.74176,392.22973,394.28464,399.34277,403.7007200000001,406.03356,407.20485,408.3727,409.71625,410.24311,409.87812,405.58906,401.0252,396.97081,397.38065,404.03218,407.0265,409.58053,410.65857,411.58812,412.59243,414.0824,413.40312,409.16368,403.24777,398.69337,399.50563,404.89662,408.84537,411.44056
